gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
GXYLT2	144572	420	14	183048	52896	0	2	0	0	50	7	3223930	2.004724e-01	1
C22orf42	426151	580	-16	109968	27840	0	2	0	0	50	12	2737136	2.005756e-01	1
RCSD1	520615	405	14	171274	50576	0	2	0	0	50	8	3426234	2.006302e-01	1
CARD17	NaN	NaN	NaN	46922	13108	0	1	0	0	31	9	2859110	2.009252e-01	1
IQCF2	849777	453	39	69484	18734	0	1	0	0	50	5	2965018	2.010148e-01	1
OSCP1	608987	181	29	183802	48662	0	2	0	0	50	5	2681108	2.010938e-01	1
PIGG	562684	624	19	398518	123482	0	4	2	0	50	12	2827442	2.011387e-01	1
MYH9	1223952	226	49	832822	218660	0	9	1	0	14	1	1323212	2.013124e-01	1
SLC24A2	493733	635	-12	275210	76966	0	4	0	0	50	9	2450094	2.013747e-01	1
FBXO8	64734	647	-5	136416	34104	0	1	0	0	50	13	3344222	2.015226e-01	1
FAM120B	366503	600	-4	380364	102138	0	2	1	0	50	4	2658430	2.016031e-01	1
FH	171676	533	-20	212454	60900	0	2	0	0	50	25	4675206	2.017324e-01	1
DTX3	1338867	303	48	138852	45762	0	2	0	0	50	16	4296176	2.020116e-01	1
PLEKHG2	1410725	230	39	552682	183860	0	3	0	0	50	10	4513792	2.021367e-01	1
FAM167B	1427362	210	43	64612	21692	0	1	0	0	50	9	4198736	2.022513e-01	1
ASNSD1	418427	511	16	264016	74240	0	3	0	0	50	10	3842790	2.023027e-01	1
CYP11B2	447193	438	36	207814	61190	0	3	1	0	50	11	3401062	2.024361e-01	1
SLC18A2	202102	624	0	218428	60842	0	2	1	0	35	8	2129586	2.025123e-01	1
PDGFRA	51422	518	27	461970	122322	0	5	1	0	50	12	3751208	2.028195e-01	1
GFER	1747301	183	46	84622	24650	0	1	0	0	50	3	3117906	2.030955e-01	1
PTGER4	210761	496	-8	193198	63452	0	3	1	0	50	16	3871674	2.031079e-01	1
THAP4	1213423	426	21	236176	70412	0	1	0	0	50	4	3226772	2.031556e-01	1
NSUN2	253355	585	6	328628	85144	0	3	2	0	28	6	1835468	2.032023e-01	1
CSNK1A1	607110	152	32	159442	38570	0	1	0	0	50	10	3271954	2.032166e-01	1
HIST1H4G	390169	544	57	39208	12818	0	1	0	0	50	10	2258520	2.033298e-01	1
NOS1	201056	259	13	599024	168838	0	5	2	0	50	9	2899594	2.035721e-01	1
TRIM31	1820240	496	30	181366	46574	0	2	0	0	50	7	3077770	2.036782e-01	1
TIGD6	1070181	149	44	215006	58174	0	1	0	0	50	7	3597972	2.037235e-01	1
CPZ	92046	471	35	269468	79054	0	3	1	0	50	10	3533128	2.040106e-01	1
OR6C6	411183	816	-1	127194	36888	0	2	0	0	50	14	3177472	2.040375e-01	1
IL26	325920	623	5	74936	17980	0	1	0	0	50	7	3577208	2.042561e-01	1
ST3GAL1	198193	357	24	142448	39730	0	2	1	0	24	3	1673358	2.042783e-01	1
UNC50	260302	696	39	109156	30044	0	2	0	0	50	19	3479768	2.043021e-01	1
DLX5	99426	991	-15	118088	34684	0	2	0	0	46	13	3091516	2.043322e-01	1
LMBRD1	42273	983	-2	232348	60494	0	3	0	0	50	12	3240054	2.044760e-01	1
LAG3	2816186	232	48	210134	69658	0	1	0	0	50	8	4126874	2.044959e-01	1
SERHL2	969686	196	65	137170	35264	0	2	0	0	50	10	2923026	2.046769e-01	1
OR51B2	100115	1056	1	126556	37526	0	3	1	0	50	21	2895244	2.047341e-01	1
DPRX	737115	684	-48	80446	21866	0	2	0	0	50	21	2901392	2.047609e-01	1
TXK	219787	358	39	230028	55680	0	2	0	0	50	13	3039606	2.047912e-01	1
UFSP1	1339207	433	48	56608	18038	0	1	0	0	50	11	3902472	2.048700e-01	1
OR51G2	65798	1006	-15	124642	39788	0	2	0	0	50	15	3438414	2.049245e-01	1
C10orf99	216191	860	-17	34336	10208	0	1	0	0	27	9	2034118	2.052054e-01	1
TOPORS	474275	362	-7	426996	120408	0	4	1	0	50	7	3254786	2.053133e-01	1
RIPK2	251042	447	5	229448	59914	0	1	0	0	50	6	3546932	2.054130e-01	1
LRG1	2111443	278	43	136068	46632	0	2	1	0	50	13	3498792	2.054375e-01	1
FAM129B	857814	182	46	313838	88624	0	3	0	0	50	7	3381748	2.054949e-01	1
KRTAP3-1	977588	404	10	40252	11774	0	1	0	0	50	9	2325974	2.056370e-01	1
SLA	NaN	NaN	NaN	133980	38280	0	1	0	0	50	31	6497392	2.058099e-01	1
ARHGEF1	1255704	364	28	389760	114492	0	3	0	0	50	6	3413822	2.059737e-01	1
FBLIM1	752403	174	29	184614	56028	0	1	0	0	50	9	3723890	2.061312e-01	1
STAT6	2122802	172	52	354960	102312	0	3	0	0	50	12	3127824	2.061785e-01	1
GRIK3	361850	626	30	382394	108286	0	4	1	0	50	9	3543394	2.062805e-01	1
SLC16A4	403650	479	31	204044	56260	0	2	0	0	50	6	3116920	2.063694e-01	1
CALR3	808967	218	35	168142	39092	0	1	0	0	50	7	2792410	2.065627e-01	1
SERPINB9	457673	201	41	157992	42978	0	2	0	0	50	7	2681398	2.068837e-01	1
BTNL3	893236	602	29	194996	53650	0	2	0	0	50	9	3876430	2.068839e-01	1
CA10	36963	832	-68	141578	35728	0	2	0	0	50	30	3701792	2.069157e-01	1
VWC2	53908	941	-13	132936	38802	0	1	0	0	50	19	4263870	2.072417e-01	1
HIST3H2A	626588	351	7	51272	17806	0	1	0	0	50	16	4667782	2.074538e-01	1
DIRC1	124843	739	-7	43152	12354	0	1	0	0	50	20	3707360	2.076084e-01	1
SLC44A5	178229	935	-21	327584	83230	0	5	1	0	50	26	3272882	2.076732e-01	1
BECN1	1633092	190	33	195054	48372	0	2	0	0	50	7	3318934	2.076748e-01	1
GATA6	230941	437	-1	235132	80156	0	2	0	0	50	14	3557198	2.079038e-01	1
IL3	365169	484	35	64902	18096	0	1	0	0	50	6	2954926	2.080630e-01	1
SLC17A4	272695	635	29	207292	60320	0	3	1	0	38	9	2157542	2.082302e-01	1
GPR55	1020678	519	45	129688	37352	0	3	1	0	8	1	599952	2.082925e-01	1
PTPN18	369510	593	29	193662	57072	0	2	0	0	50	7	3417186	2.085504e-01	1
IL7	52129	920	6	78242	18154	0	1	0	0	29	14	1900080	2.085909e-01	1
FOSL2	465927	197	30	130558	42224	0	1	0	0	50	15	3556908	2.086622e-01	1
GNPDA2	62624	1009	11	119828	28942	0	1	0	0	50	20	3920858	2.086865e-01	1
DPF2	4112809	242	50	168664	43268	0	1	0	0	50	9	3371250	2.088006e-01	1
GBX1	611046	337	38	141404	49126	0	2	0	0	50	9	2952896	2.088283e-01	1
TASP1	121103	796	-26	179452	49358	0	3	0	0	50	34	3466196	2.088297e-01	1
RDH13	1125216	432	-26	135488	41992	0	2	0	0	50	11	3073768	2.089817e-01	1
FAM71F2	875359	304	30	127600	37352	0	1	0	0	50	1	3215810	2.093884e-01	1
MORF4L2	485629	NaN	43	118552	33002	0	1	0	0	50	1	2992394	2.094680e-01	1
SIGLEC12	360870	583	-4	251894	77140	0	2	0	0	50	2	2638014	2.095573e-01	1
SLC6A3	606209	490	30	257578	76328	0	2	1	0	50	20	4342808	2.099972e-01	1
FGF14	82526	937	-2	134096	35032	0	1	0	0	50	14	3318528	2.100672e-01	1
OR10R2	177013	929	7	133690	41528	0	2	0	0	50	14	3320326	2.101014e-01	1
NCOA2	265128	742	35	615206	164140	0	5	3	0	50	12	3537130	2.103497e-01	1
TTC22	578299	343	23	241860	77430	0	1	0	0	50	5	3511842	2.104662e-01	1
HPSE	335397	224	27	227708	65308	0	2	0	0	50	9	4364616	2.106838e-01	1
KRTAP10-7	874480	461	25	151032	43674	0	2	0	0	50	12	3688278	2.107021e-01	1
FRMPD1	498002	434	27	644902	189776	0	6	1	0	50	14	3711652	2.107388e-01	1
MCTP1	148501	629	22	427692	119886	0	5	0	0	45	11	3274506	2.108210e-01	1
FAM134A	773232	177	36	218022	71514	0	2	0	0	50	5	3252582	2.109236e-01	1
CDK19	322538	480	29	216108	55158	0	1	0	0	50	7	3598378	2.109386e-01	1
OR5L2	4183	1091	-36	124004	38860	0	5	1	0	14	11	634636	2.109699e-01	1
TNFRSF10B	694327	213	48	183744	52026	0	1	0	0	50	5	2670262	2.110843e-01	1
CERKL	216512	380	20	238090	63104	0	2	0	0	50	6	3642052	2.112530e-01	1
VAV3	132139	554	-11	374390	91060	0	2	0	0	50	8	3500590	2.112627e-01	1
CAMTA1	289717	462	23	694898	194242	0	5	0	0	50	6	3804858	2.116471e-01	1
NPAS1	1175364	207	35	235770	79692	0	2	1	0	50	4	3170976	2.116529e-01	1
PAG1	185952	441	18	180728	49474	0	1	0	0	50	7	3068026	2.117788e-01	1
PIK3CB	281611	424	26	456402	116928	0	2	0	0	43	4	3004922	2.118051e-01	1
C9orf129	439538	426	41	81026	24592	0	1	0	0	50	7	4231738	2.121545e-01	1
ASPRV1	844060	221	37	136300	43268	0	1	0	0	50	10	2852324	2.122052e-01	1
KIAA1683	1178047	210	43	536326	180206	0	4	1	0	50	5	3632308	2.122472e-01	1
PKLR	1574928	194	45	234030	74994	0	2	0	0	50	5	3388070	2.123099e-01	1
DPP10	7721	1178	-22	371316	91872	0	5	0	0	50	32	3477100	2.124040e-01	1
C11orf52	437513	221	22	53418	13746	0	1	0	0	50	9	3040186	2.124052e-01	1
DEFB129	1010597	348	24	76328	20764	0	1	0	0	50	7	3556212	2.124134e-01	1
FTH1	2389859	185	53	78706	19430	0	1	0	0	50	5	3171324	2.124237e-01	1
IRGC	452493	192	-2	181598	61654	0	4	2	0	9	3	684052	2.125879e-01	1
ACTBL2	160055	456	3	152076	45066	0	2	0	0	50	9	2977778	2.126263e-01	1
EGR2	176901	852	32	187166	63220	0	2	0	0	50	9	3800740	2.126733e-01	1
ATXN7L3	930750	175	41	155672	37642	0	1	0	0	50	12	3550586	2.128826e-01	1
FADS2	1618824	212	64	191864	48082	0	2	0	0	50	10	3858624	2.131069e-01	1
SGPP2	283423	596	13	160428	50982	0	2	0	0	50	8	2867230	2.131289e-01	1
ZNF568	265140	1008	-41	275384	64090	0	3	0	0	34	15	2529844	2.131598e-01	1
PARVB	158082	393	34	185368	51968	0	1	0	0	50	7	3100390	2.131727e-01	1
CCDC102B	70753	1048	-8	220458	52722	0	5	1	0	48	29	3084092	2.134668e-01	1
ZNF300	944830	396	32	262218	65424	0	3	1	0	50	7	2750650	2.136563e-01	1
MTNR1B	55111	742	-18	144652	45704	0	3	0	0	50	28	3826840	2.138491e-01	1
MED15	474817	286	44	332514	91524	0	2	0	0	50	9	3493920	2.139351e-01	1
C3orf38	123481	894	0	136358	37294	0	2	1	0	27	13	1728458	2.139597e-01	1
LPGAT1	465080	281	13	158630	39904	0	1	0	0	50	11	3352574	2.141953e-01	1
KRTAP6-2	22916	1048	-79	25926	6786	0	1	0	0	50	21	2648744	2.142872e-01	1
MSMP	922448	190	48	57942	16530	0	1	0	0	50	10	3566768	2.143955e-01	1
PTAFR	794194	213	28	139258	40484	0	2	0	0	50	17	3993880	2.146909e-01	1
TMEM63A	924499	239	8	343302	94482	0	2	0	0	32	3	2058362	2.148128e-01	1
PGLS	961640	206	42	102950	35380	0	1	0	0	50	4	3921670	2.149183e-01	1
NLRP10	105341	679	6	268946	74878	0	2	0	0	50	16	4056462	2.149480e-01	1
RHOT2	1207790	194	33	258622	77372	0	1	0	0	50	5	3667166	2.149586e-01	1
OR4A47	99957	835	-45	125164	36308	0	1	0	0	50	19	3723136	2.149814e-01	1
RNF130	1665304	424	17	174812	49996	0	1	0	0	50	13	4066264	2.149839e-01	1
PRKAG2	600611	437	20	240526	67454	0	2	0	0	50	6	3648606	2.151058e-01	1
EYA3	827177	316	28	246616	64844	0	2	0	0	50	5	3424900	2.151370e-01	1
UBE2G2	754837	213	48	73080	17400	0	1	0	0	50	4	2680818	2.151443e-01	1
INSR	558979	505	21	574954	161588	0	4	1	0	50	7	2686502	2.151899e-01	1
CMTM5	1220624	456	31	65192	19546	0	1	0	0	50	11	4057390	2.157925e-01	1
RBM15B	538437	536	39	349218	116232	0	2	0	0	50	11	4209118	2.159384e-01	1
PTH2R	221399	671	0	233914	62060	0	2	0	0	50	14	3115702	2.160140e-01	1
FYTTD1	517022	210	47	138388	38396	0	2	0	0	50	11	2984448	2.160970e-01	1
LSR	767246	472	7	265002	80736	0	3	0	0	50	8	2668696	2.163155e-01	1
KLF5	274388	328	28	185832	55332	0	2	0	0	50	8	3368872	2.164997e-01	1
SEPN1	746382	372	24	245108	72094	0	1	0	0	50	9	4709484	2.166292e-01	1
SDR42E1	207928	635	13	159094	47966	0	1	0	0	50	16	4187078	2.166642e-01	1
CALM2	811122	132	35	67106	14674	0	1	0	0	50	8	3208096	2.166733e-01	1
TRMT61B	481869	238	32	198360	55680	0	1	0	0	50	6	2997440	2.167617e-01	1
C14orf178	429207	388	37	53302	14558	0	1	0	0	50	12	3808744	2.168248e-01	1
SELPLG	448698	280	40	156078	55680	0	2	0	0	50	9	3112570	2.169833e-01	1
NDRG1	234084	322	0	170404	46226	0	2	0	0	50	15	4661460	2.170704e-01	1
CD164	347811	446	41	89088	26274	0	1	0	0	50	5	3466602	2.173159e-01	1
ACAP2	431673	561	43	339532	82418	0	2	0	0	50	9	3344048	2.173223e-01	1
ARHGEF4	547548	369	13	303050	81664	0	2	0	0	44	10	3352458	2.174426e-01	1
TGIF2LX	8315	NaN	-35	99006	28362	0	3	0	0	50	40	3928340	2.176131e-01	1
PRICKLE3	724395	NaN	44	252938	74530	0	2	0	0	50	13	3435920	2.176474e-01	1
FCN1	237562	489	35	138678	37932	0	2	0	0	50	13	3430932	2.179699e-01	1
PIK3R3	1116382	318	20	201318	46806	0	1	0	0	50	10	3956644	2.180575e-01	1
DYNLL2	857807	352	11	39556	8816	0	1	0	0	50	13	2685690	2.180649e-01	1
MAGEB18	33808	NaN	-25	141810	39150	0	4	1	0	27	26	2544518	2.181467e-01	1
BACH1	315733	289	60	305602	81896	0	2	0	0	35	6	2445802	2.181622e-01	1
DCAF8	866729	355	27	252706	67802	0	1	0	0	50	5	3541770	2.182652e-01	1
OR9A2	314565	676	-1	125396	36946	0	2	1	0	50	12	2729306	2.182865e-01	1
PCDHB8	915569	724	-11	316042	102254	0	5	0	0	26	11	2347840	2.183207e-01	1
C1orf110	334195	540	-7	127368	32886	0	2	0	0	50	11	2751346	2.183419e-01	1
STK38	942238	148	37	204276	48024	0	2	0	0	50	8	3549774	2.185010e-01	1
THRA	1573630	202	28	228694	54230	0	1	0	0	50	6	3486032	2.187193e-01	1
STAM	488136	364	7	231362	60088	0	2	0	0	50	21	4203840	2.188189e-01	1
EIF4A2	449980	384	25	175334	44950	0	2	0	0	50	9	3258904	2.190273e-01	1
SLURP1	427585	373	34	44022	12006	0	1	0	0	50	11	2863054	2.190648e-01	1
RHPN1	1882843	237	35	273760	86246	0	2	0	0	50	4	3557662	2.191914e-01	1
TRPM2	1023429	308	54	630170	176842	0	4	1	0	50	7	3220798	2.197314e-01	1
RSL1D1	558203	294	37	206016	56202	0	1	1	0	50	6	3009446	2.197653e-01	1
APRT	813333	189	51	73312	24302	0	1	0	0	50	6	3357272	2.197671e-01	1
MAN2A2	833957	291	42	474672	141114	0	2	0	0	50	5	3537304	2.199226e-01	1
NUDT1	814176	430	38	77894	19894	0	1	0	0	50	4	2860966	2.200173e-01	1
FBXO30	77282	736	0	306762	84042	0	4	0	0	50	16	3879504	2.201778e-01	1
NKX2-2	283479	694	-10	109562	34162	0	1	0	0	50	20	3514684	2.202007e-01	1
FCRL5	234921	764	25	399678	121974	0	3	0	0	33	5	2320406	2.204769e-01	1
FAM159A	663153	261	19	79634	22156	0	1	0	0	50	4	2909512	2.205968e-01	1
EXTL2	193606	859	-3	139084	36482	0	1	0	0	50	15	3392478	2.207388e-01	1
TIMP1	775214	NaN	38	88392	24012	0	1	0	0	50	6	3838614	2.207621e-01	1
ZCCHC12	234959	NaN	44	162922	47444	0	2	0	0	50	12	3734620	2.208167e-01	1
AMBRA1	880494	212	45	492072	150858	0	2	0	0	35	3	3039490	2.208772e-01	1
CCDC102A	771506	159	45	223010	69484	0	2	0	0	50	14	3043202	2.209834e-01	1
FCRLA	598281	504	20	156252	47154	0	2	1	0	50	9	3046798	2.211359e-01	1
OR52B2	465433	806	-1	127832	41122	0	2	0	0	50	15	3264182	2.212828e-01	1
KIAA1024	261814	789	13	377522	103240	0	3	0	0	50	13	3454422	2.213803e-01	1
AMIGO1	1056159	272	37	197606	60958	0	2	0	0	50	6	2928826	2.213990e-01	1
DPY19L3	308903	531	-54	304964	81838	0	3	0	0	50	26	4524870	2.214566e-01	1
POU5F1	3364017	401	19	145986	45588	0	1	0	0	50	7	2419934	2.214920e-01	1
PPWD1	424356	444	25	274804	70238	0	1	0	0	50	6	3968012	2.220508e-01	1
CHRNA10	537999	403	23	177480	61074	0	2	0	0	50	10	3656726	2.221545e-01	1
TNFRSF10D	640871	237	45	160254	47676	0	1	0	0	50	12	3613110	2.222969e-01	1
NUFIP2	1348501	128	32	287216	78532	0	1	0	0	50	5	3842326	2.223687e-01	1
GABRA1	12179	927	-16	192096	52722	0	3	0	0	50	17	3304434	2.225613e-01	1
PIP5K1A	1409327	184	32	238264	66062	0	2	0	0	50	6	3528488	2.225664e-01	1
ZNF597	1361831	303	29	179278	44660	0	1	0	0	50	10	3509232	2.225797e-01	1
ATP8B2	1695430	236	31	533542	146450	0	4	0	0	50	7	3610964	2.226649e-01	1
USP34	841742	471	34	1528242	378624	0	9	4	0	50	13	3594782	2.227897e-01	1
RNF186	559698	259	28	88392	30624	0	1	1	0	10	1	767282	2.229770e-01	1
DNAJC5G	1242113	182	45	82534	20126	0	1	0	0	50	6	3439400	2.231701e-01	1
TAF4B	173138	460	31	348696	111534	0	2	1	0	50	11	3961516	2.232254e-01	1
PRND	477570	485	26	73080	20010	0	1	0	0	50	8	3677432	2.235675e-01	1
CHCHD6	250457	604	39	100920	27492	0	1	0	0	50	16	2648802	2.237059e-01	1
ABCC2	1035115	171	30	646062	182526	0	6	1	0	50	8	3094822	2.239326e-01	1
RNF148	53042	1027	6	124816	34916	0	1	0	0	50	19	3764490	2.242923e-01	1
SHKBP1	820124	226	40	291334	90422	0	2	0	0	50	11	3451290	2.243865e-01	1
PTPN14	464456	404	-8	495262	136706	0	2	1	0	50	10	3354372	2.245997e-01	1
CR1	442029	361	18	1051366	280430	0	5	0	0	50	5	3500184	2.247249e-01	1
NFATC1	213864	598	6	397590	127368	0	4	1	0	50	15	3252350	2.247543e-01	1
PUS1	383304	269	30	175044	51852	0	2	0	0	50	13	4245194	2.247943e-01	1
PAQR9	397648	422	17	148770	48546	0	2	0	0	50	11	3167090	2.248857e-01	1
ACTC1	521214	306	-1	157238	44254	0	1	1	0	50	14	3805786	2.250296e-01	1
KIR2DL1	NaN	NaN	NaN	146160	41238	0	1	0	0	50	31	6500350	2.254444e-01	1
ADAMTS16	89385	683	-23	512894	141868	0	9	2	0	50	32	3735026	2.255328e-01	1
C5orf46	137041	470	2	38338	10034	0	1	0	0	50	15	2943674	2.257105e-01	1
OPALIN	799460	684	38	62988	17226	0	1	0	0	50	9	3434412	2.257304e-01	1
STC2	471196	519	41	124990	35264	0	2	0	0	50	18	3818662	2.258064e-01	1
BLZF1	286300	491	7	168026	46168	0	1	0	0	50	11	3465500	2.258199e-01	1
UQCRFS1	158775	892	-73	109040	35206	0	2	0	0	50	19	3431976	2.260433e-01	1
ZCCHC13	404685	NaN	26	68034	19488	0	1	0	0	50	10	4002174	2.260869e-01	1
PCDHGA8	NaN	NaN	NaN	376130	119422	0	3	1	0	50	32	6578534	2.261395e-01	1
RNF168	1173736	125	34	239888	62524	0	2	0	0	50	7	3803060	2.263739e-01	1
ZFYVE1	370279	341	43	322654	90422	0	3	0	0	50	7	3222944	2.265110e-01	1
CCL7	26189	889	-12	42862	11078	0	1	0	0	18	7	1919974	2.265640e-01	1
OR4C11	1141	1100	-37	126730	35264	0	2	0	0	50	37	3209952	2.267287e-01	1
ADRB1	272214	502	25	182816	67048	0	1	0	0	50	9	3318180	2.269740e-01	1
OR11G2	371813	563	-29	137866	42398	0	2	0	0	50	14	3308030	2.272144e-01	1
LMBR1	338947	615	6	210250	57188	0	1	0	0	50	7	3215926	2.273421e-01	1
PEX5L	307645	761	5	265872	71166	0	2	1	0	50	16	3936460	2.274464e-01	1
RNF144A	40925	1103	7	125048	32770	0	2	0	0	50	19	3853926	2.274948e-01	1
MMADHC	102377	521	1	126382	33524	0	1	0	0	50	18	3480232	2.275928e-01	1
CHST11	1030269	419	34	146044	39614	0	2	0	0	50	8	2437392	2.276282e-01	1
LRRC34	404285	689	13	200100	53418	0	2	1	0	50	22	3474780	2.276479e-01	1
STRN4	1166804	224	36	317028	93264	0	3	1	0	50	8	3076610	2.276650e-01	1
EXOC3	787542	399	37	312736	85028	0	1	0	0	50	4	3756776	2.277001e-01	1
CENPN	231500	284	4	178292	43558	0	1	0	0	50	11	3518222	2.277930e-01	1
DCTPP1	2338593	142	59	68904	22098	0	1	0	0	50	8	3586024	2.279089e-01	1
AGTPBP1	227838	613	9	506804	130210	0	3	1	0	50	11	3723658	2.279439e-01	1
KIAA1919	364757	424	30	210134	62872	0	2	0	0	50	10	4021778	2.280002e-01	1
RING1	1474628	377	24	163444	53186	0	1	0	0	50	13	3836584	2.282953e-01	1
SNAP47	595623	459	1	201550	61712	0	1	0	0	50	5	2756276	2.283024e-01	1
PIP4K2C	1347795	303	44	178756	48488	0	2	0	0	50	16	4824962	2.285386e-01	1
SUV420H1	1059031	161	51	373230	97266	0	3	0	0	50	5	3230426	2.290541e-01	1
GPX6	255783	592	26	94424	24592	0	1	0	0	50	7	4123800	2.291772e-01	1
PROK2	86859	605	6	54462	15486	0	1	0	0	50	12	3378906	2.291926e-01	1
HAUS8	945446	386	30	172840	48662	0	1	0	0	50	9	3100332	2.292578e-01	1
BCL6B	1696302	360	24	194822	61306	0	1	0	0	50	5	2648512	2.292711e-01	1
LILRA2	819283	601	-4	198360	59508	0	5	2	0	44	26	3207632	2.294884e-01	1
VGLL1	358658	NaN	43	106720	31262	0	1	0	0	50	4	3739550	2.296712e-01	1
SIVA1	711772	247	36	72326	21982	0	1	0	0	50	6	3067910	2.297169e-01	1
SLC39A12	94785	360	-9	289884	79692	0	4	2	0	38	12	2826398	2.298697e-01	1
MCF2L2	398145	606	24	480472	122090	0	2	0	0	50	5	3430410	2.298968e-01	1
FIP1L1	120581	470	32	259666	68150	0	3	0	0	50	13	3955426	2.299149e-01	1
CYP2W1	765060	346	34	193662	68556	0	2	0	0	50	8	3398684	2.301974e-01	1
STAP2	2122615	220	27	189718	54230	0	1	0	0	50	11	3886870	2.305288e-01	1
APBB1IP	236125	536	19	278400	78474	0	2	0	0	50	11	3172716	2.306224e-01	1
ZNF165	213170	562	23	204160	51620	0	1	1	0	50	7	3142208	2.307473e-01	1
SFTA3	58829	624	-18	40136	11542	0	1	0	0	50	16	3173412	2.309859e-01	1
MAP3K13	953031	397	36	404144	109678	0	2	1	0	50	5	2932596	2.311164e-01	1
NKG7	368509	610	-9	67628	21112	0	1	0	0	50	4	2333282	2.314410e-01	1
IGLL1	604420	399	31	87754	25346	0	1	0	0	50	4	3044710	2.314718e-01	1
SP6	1071489	214	29	149292	48198	0	1	0	0	50	11	3071042	2.314971e-01	1
AMPH	167080	639	7	295162	82418	0	5	2	0	50	22	3535970	2.316866e-01	1
ZBTB1	666489	188	45	307284	72906	0	3	0	0	50	12	3520194	2.317347e-01	1
CAV2	548426	187	-5	78532	14558	0	1	0	0	50	7	3489338	2.317514e-01	1
GCC1	411207	619	-7	313838	91930	0	3	0	0	50	4	2451718	2.318807e-01	1
PYGM	2261775	230	61	355076	98194	0	3	0	0	50	10	3770928	2.320701e-01	1
ZCCHC6	292716	429	7	639044	159964	0	4	0	0	50	3	2990306	2.321420e-01	1
CALCA	344274	627	-9	81664	23432	0	1	0	0	50	4	2792352	2.323511e-01	1
GATS	1382416	198	55	67396	20996	0	1	0	0	50	6	2825354	2.323990e-01	1
GLE1	1917147	160	39	298410	79344	0	2	0	0	50	6	4337878	2.324745e-01	1
FAM133A	33770	NaN	-11	105560	24592	0	2	0	0	50	39	5736026	2.324783e-01	1
CBWD5	176193	NaN	-8	153004	37178	0	1	0	0	50	16	3775742	2.325519e-01	1
GPR176	731008	387	17	206828	63916	0	2	0	0	50	9	3675634	2.327518e-01	1
HNRNPM	726124	214	1	308502	83868	0	2	0	0	50	12	3658408	2.328031e-01	1
LRRC16A	247903	576	28	584930	156310	0	5	0	0	50	9	3704170	2.332500e-01	1
MRPL30	489016	633	27	70064	17980	0	1	0	0	50	9	3514336	2.332705e-01	1
FSCN3	411207	619	-7	205552	58754	0	2	0	0	50	4	2451718	2.334951e-01	1
ANGPT4	824412	579	36	210366	58464	0	1	0	0	50	7	3182692	2.336320e-01	1
CXorf65	759088	NaN	27	80214	19662	0	1	0	0	50	10	4221530	2.336603e-01	1
GPR17	NaN	NaN	NaN	145754	47560	0	2	0	0	50	31	6506672	2.337482e-01	1
STK36	1033606	269	43	539864	165184	0	4	1	0	50	12	3809324	2.338277e-01	1
APOB	222162	698	-11	1880070	521826	0	13	1	0	24	3	2047516	2.338770e-01	1
RFC5	639801	584	-3	146914	39440	0	1	0	0	50	20	4100658	2.338790e-01	1
THAP3	628180	259	38	75748	19604	0	1	0	0	50	9	3673024	2.339840e-01	1
FGF5	61128	903	-3	110664	31146	0	2	0	0	50	18	3198526	2.340517e-01	1
OR6S1	709113	577	11	130268	43036	0	2	0	0	50	20	4012614	2.341790e-01	1
SETD4	219580	318	66	191516	51040	0	2	0	0	50	9	3386794	2.342189e-01	1
ZMIZ1	319778	442	39	444338	127774	0	3	1	0	50	11	3423392	2.342788e-01	1
CCDC129	34323	943	-1	436044	118494	0	4	2	0	50	17	3700284	2.343908e-01	1
FAM107B	256093	327	36	129224	33814	0	2	0	0	50	14	3152648	2.344867e-01	1
OR2L13	24438	1015	-27	126962	37120	0	2	1	0	50	37	3690830	2.350675e-01	1
HIST2H2BE	798975	560	17	50924	15718	0	1	0	0	50	15	3731894	2.351777e-01	1
ZBTB12	2485614	188	36	183222	57594	0	1	0	0	50	10	3465268	2.352786e-01	1
CCDC7	602870	482	2	216282	49764	0	2	0	0	50	5	2671480	2.353039e-01	1
EIF1AD	3854361	208	57	72442	17690	0	1	0	0	50	8	3522572	2.353409e-01	1
TREH	1449531	161	45	246732	68034	0	1	0	0	50	7	3794128	2.355037e-01	1
REST	590352	569	37	454372	121220	0	3	0	0	50	12	4308182	2.357872e-01	1
GRN	1062294	172	38	250270	68150	0	1	0	0	50	7	3873530	2.362697e-01	1
PTHLH	315469	581	-4	73312	22040	0	1	0	0	50	4	2478456	2.363836e-01	1
SOHLH1	362222	524	29	162284	52258	0	2	0	0	50	13	3932284	2.364480e-01	1
OR4F17	250228	708	5	123076	36656	0	2	0	0	50	19	3525124	2.367044e-01	1
HOXD4	245316	874	13	102312	32016	0	2	0	0	50	17	2928188	2.368237e-01	1
TCF23	1214097	238	50	85666	28652	0	1	0	0	50	6	3705330	2.368479e-01	1
C6orf118	31222	466	-31	197548	53708	0	3	0	0	50	17	3372236	2.369124e-01	1
CLMN	207561	612	30	419224	112694	0	5	1	0	50	11	3102710	2.369537e-01	1
PCDHB11	915569	724	-11	315752	100804	0	3	0	0	26	11	2347840	2.374490e-01	1
PRKD2	1153249	224	32	363486	107184	0	2	0	0	50	8	3359244	2.376742e-01	1
PLEKHM3	331278	370	20	316970	84970	0	2	1	0	50	14	4013426	2.377890e-01	1
