gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
IL13	717582	349	30	53754	15861	0	1	0	0	50	10	2808366	2.072980e-01	1
RPS16	1410725	230	39	54060	16473	0	1	0	0	50	12	3969024	2.073695e-01	1
RNPS1	2220466	233	46	111384	32742	0	1	0	0	50	16	3162612	2.079807e-01	1
TRIM60	169984	637	5	172125	45135	0	4	1	0	13	6	806718	2.080869e-01	1
MGLL	587659	313	51	114087	34323	0	1	0	0	50	13	2638026	2.081135e-01	1
TMTC4	123356	622	28	279837	79866	0	2	0	0	50	9	2858448	2.081400e-01	1
AVPR1A	250995	521	-32	148869	44064	0	5	1	0	50	36	2950248	2.081482e-01	1
NTS	22180	677	-32	65076	15249	0	1	0	0	50	37	3365490	2.082804e-01	1
WNT11	265144	359	38	127398	37995	0	2	0	0	50	9	2615994	2.083369e-01	1
IPPK	587288	484	46	184467	48705	0	2	0	0	13	1	862971	2.083512e-01	1
NLRP10	105341	679	6	236487	65841	0	7	2	0	28	17	1894089	2.083787e-01	1
SPO11	181292	604	9	151113	38760	0	1	0	0	50	11	2984775	2.088026e-01	1
KIF19	362227	433	-8	360315	109854	0	5	1	0	50	16	3638238	2.090507e-01	1
CLCN6	524980	196	41	335427	78897	0	2	0	0	50	10	2308668	2.094234e-01	1
LRTM1	29081	629	24	123573	36771	0	1	0	0	50	15	3213561	2.094318e-01	1
ZNF408	965022	176	48	256530	81753	0	2	1	0	50	8	2626296	2.097235e-01	1
ANXA1	247950	411	-15	132498	34119	0	1	0	0	50	11	2633436	2.099706e-01	1
SERPINB3	174293	370	-5	147084	36669	0	3	0	0	50	24	3190560	2.099816e-01	1
ATP6V1C1	470948	438	47	147492	35649	0	2	0	0	50	13	3499365	2.101449e-01	1
HSPA2	662511	188	36	225624	68136	0	2	0	0	50	5	3241458	2.101638e-01	1
ZNF512B	1154675	189	42	322983	96696	0	2	1	0	50	6	2640372	2.102161e-01	1
MYBPC2	1038277	491	30	425493	115515	0	3	0	0	50	13	2991762	2.102341e-01	1
ZFAND1	158801	681	12	109905	25500	0	2	0	0	50	13	2628387	2.102947e-01	1
VCX	43100	NaN	-9	75429	20196	0	3	0	0	50	51	4173177	2.103528e-01	1
CYP4A11	492091	578	5	192168	53550	0	3	0	0	50	14	3210603	2.104728e-01	1
APOC4	1003719	196	6	47277	13005	0	1	0	0	50	7	2452029	2.105946e-01	1
HUS1	147364	445	21	107253	26010	0	1	0	0	50	18	2959122	2.106563e-01	1
RIC3	244487	555	19	135966	36771	0	2	1	0	29	8	1274694	2.106943e-01	1
ILDR2	261602	681	-9	233019	66555	0	6	1	0	50	36	3708312	2.106957e-01	1
ATP5L2	NaN	NaN	NaN	34986	11373	0	1	0	0	50	34	5690937	2.108172e-01	1
SF3B2	3581017	208	47	332367	92055	0	3	0	0	50	4	2810100	2.110329e-01	1
TMEM203	1723416	200	39	46716	16167	0	1	0	0	50	13	3521907	2.112439e-01	1
LTA	2517285	220	35	72675	23715	0	1	0	0	50	5	3126606	2.112639e-01	1
KIRREL2	1060028	321	47	255612	85119	0	3	0	0	50	14	2764557	2.113955e-01	1
OR11A1	329776	872	7	109395	35955	0	3	0	0	50	32	3143946	2.114150e-01	1
FPR3	435870	690	-35	125766	37332	0	2	1	0	50	30	2944281	2.114483e-01	1
PWP1	122461	805	19	191403	47889	0	2	0	0	50	17	2902359	2.114936e-01	1
SRCIN1	1028227	232	33	417639	136833	0	3	0	0	50	2	2778786	2.117457e-01	1
BCL2	207116	522	60	86802	29019	0	2	0	0	50	12	2119254	2.117957e-01	1
CCDC28B	1460758	218	29	74052	21267	0	1	0	0	50	9	3106512	2.119783e-01	1
FOXI1	94287	650	24	135354	39525	0	3	1	0	50	16	2964222	2.119860e-01	1
PATE1	607531	493	3	50031	11016	0	1	0	0	50	9	2823666	2.119964e-01	1
RYR1	1481209	353	17	1847985	529176	0	19	6	0	50	18	3264510	2.127025e-01	1
IFI44L	161560	636	-13	169320	43503	0	7	2	0	6	4	308754	2.130638e-01	1
TRPV5	294033	676	2	266169	77775	0	4	1	0	50	23	2493186	2.130829e-01	1
SMARCD2	1446139	380	27	193749	57783	0	3	0	0	50	13	2685507	2.131387e-01	1
TBL2	955146	171	48	162384	46920	0	1	0	0	50	10	3237378	2.131521e-01	1
SIGLEC1	942842	353	32	596853	200277	0	6	3	0	50	12	3052146	2.131597e-01	1
BCKDHB	131029	869	-9	145962	40851	0	3	0	0	43	30	4006560	2.133003e-01	1
PMS1	424679	385	20	349044	86547	0	5	0	0	50	12	2958153	2.133090e-01	1
CDH2	43239	931	-16	332418	93075	0	8	1	0	50	28	2981001	2.133993e-01	1
PIAS2	152679	618	42	239700	65229	0	2	0	0	50	15	2098395	2.137452e-01	1
KRTAP4-12	832368	459	-9	73542	19482	0	1	0	0	50	18	2214777	2.138389e-01	1
FBXO47	1256859	143	31	171666	42381	0	2	0	0	50	9	3165366	2.138924e-01	1
HNRNPA3	374611	145	30	142137	37944	0	1	0	0	50	11	3053778	2.139107e-01	1
HRSP12	635159	368	44	52071	14637	0	1	0	0	50	11	3241662	2.139476e-01	1
WDR31	408268	248	31	138363	36057	0	1	0	0	50	11	2935407	2.139659e-01	1
GMEB2	1094905	193	54	189516	59721	0	2	0	0	50	8	3515685	2.142501e-01	1
ASMT	NaN	NaN	NaN	138720	38760	0	3	0	0	50	34	5718324	2.142911e-01	1
HECTD3	939872	310	20	314670	93534	0	2	0	0	50	8	2833611	2.148150e-01	1
EVX1	473864	394	13	140097	48399	0	2	1	0	50	30	3670878	2.148599e-01	1
PM20D2	376032	446	27	157947	46614	0	2	0	0	50	11	3505944	2.150153e-01	1
PPIG	345417	404	38	288813	65076	0	4	1	0	50	12	3089172	2.157354e-01	1
TAZ	2277674	NaN	40	112761	27846	0	2	0	0	50	14	2946882	2.157824e-01	1
CCL15	779228	525	19	42993	11169	0	1	0	0	50	13	3059745	2.157962e-01	1
ZBTB20	86308	644	10	264996	77418	0	3	0	0	50	21	3468612	2.158106e-01	1
B4GALT3	728669	234	37	138822	45696	0	2	0	0	19	1	1227366	2.160534e-01	1
PRR5	320559	447	36	138822	44013	0	1	0	0	50	10	2569431	2.162787e-01	1
ATP1A2	835734	386	23	372861	109242	0	3	0	0	50	15	3892983	2.163245e-01	1
PAIP2	835535	177	41	50388	10200	0	1	0	0	50	9	2672349	2.164167e-01	1
BIRC8	427680	921	-46	86394	22695	0	2	0	0	50	17	2482578	2.165314e-01	1
SULT2A1	881316	336	39	109293	25041	0	2	0	0	50	18	3224016	2.165485e-01	1
MEPCE	1479297	186	60	238017	80529	0	2	0	0	50	9	2538831	2.166881e-01	1
SSX2IP	335727	572	-6	235467	54774	0	2	0	0	50	9	2293521	2.168300e-01	1
RAB28	134712	704	22	102561	25041	0	2	0	0	50	50	6958338	2.168534e-01	1
CARD6	212186	526	19	374340	103632	0	3	1	0	50	10	2774298	2.169066e-01	1
FBXO30	77282	736	0	269739	73899	0	4	0	0	50	17	3411288	2.169237e-01	1
CCT4	688730	226	34	197370	58446	0	2	0	0	50	6	2940099	2.169729e-01	1
DBNDD1	1056657	221	35	68799	20553	0	1	0	0	50	3	2348601	2.172443e-01	1
ABCG5	544941	480	35	236334	70278	0	2	0	0	50	16	3524610	2.172642e-01	1
OXNAD1	188483	517	34	115821	32130	0	2	0	0	50	14	2911539	2.173764e-01	1
OR4A47	99957	835	-45	110058	31926	0	3	1	0	31	13	1366545	2.173770e-01	1
MRPS14	176818	828	4	46920	13821	0	1	0	0	50	22	2831622	2.173946e-01	1
PLA2G1B	1621662	187	56	57120	13719	0	1	0	0	50	10	3392673	2.175417e-01	1
CD8B	330931	543	19	115158	27285	0	2	0	0	50	17	3388134	2.176243e-01	1
AGA	44980	837	-8	129183	34986	0	3	0	0	50	29	3446886	2.179135e-01	1
MPV17	1245306	182	52	66096	19431	0	1	0	0	50	7	3243294	2.179232e-01	1
FGF22	1832767	218	10	58599	20961	0	1	0	0	29	5	2436066	2.180117e-01	1
PMVK	1695232	224	37	71145	19890	0	1	0	0	50	10	3463716	2.180311e-01	1
PFKFB1	244981	NaN	0	178296	46614	0	2	1	0	50	29	4079184	2.180834e-01	1
LACE1	346225	491	37	181509	47073	0	1	0	0	50	6	2664036	2.182192e-01	1
SPRR1B	687290	704	30	33048	8874	0	1	0	0	50	24	3069894	2.182461e-01	1
VARS	2509866	183	32	457980	140709	0	2	0	0	31	3	1796016	2.183330e-01	1
DRD1	178213	729	14	156876	48297	0	3	2	0	24	11	1450440	2.186648e-01	1
PLA2G6	1578246	197	69	293862	86343	0	2	0	0	50	10	3235491	2.188429e-01	1
ZNF33A	139504	916	-19	304929	70227	0	7	1	0	50	28	3217182	2.188581e-01	1
DFFB	249345	412	26	125001	34272	0	1	0	0	50	15	2969322	2.189148e-01	1
GPX5	247624	576	27	85221	19431	0	2	0	0	50	25	3296793	2.189926e-01	1
ID2	215150	559	11	49521	13668	0	1	0	0	50	12	3294651	2.193420e-01	1
TMEM67	234269	416	15	394383	101337	0	4	0	0	45	13	2759763	2.194804e-01	1
MMAA	224882	1168	19	152337	43656	0	2	0	0	50	18	2470848	2.195377e-01	1
NEUROG1	496830	608	34	80937	28305	0	2	0	0	50	26	3362124	2.196154e-01	1
PRKCG	831741	360	-41	258060	72726	0	4	3	0	32	9	1501848	2.196430e-01	1
TYMP	1075525	207	42	169983	58446	0	1	0	0	50	10	3068313	2.198130e-01	1
ATP6V1F	845100	361	49	43248	12750	0	1	0	0	50	16	3627579	2.199832e-01	1
ANGEL1	308800	471	39	242760	70737	0	2	0	0	50	8	2379048	2.200286e-01	1
TMPRSS11A	212678	809	4	158406	40800	0	5	2	0	23	14	1294176	2.200564e-01	1
ARL8A	649164	297	34	71808	17697	0	1	0	0	50	9	3231768	2.202061e-01	1
REP15	346550	376	-4	85731	23358	0	2	0	0	50	24	3211470	2.205988e-01	1
MRPL13	223063	877	-16	68646	17187	0	2	0	0	50	34	3466317	2.206888e-01	1
ZFYVE1	370279	341	43	283713	79509	0	3	0	0	20	3	1179171	2.207051e-01	1
COL4A6	171617	NaN	31	606543	199155	0	7	3	0	50	17	3049494	2.207768e-01	1
SCTR	211577	497	30	164067	45696	0	2	1	0	50	9	3104064	2.207832e-01	1
MXRA8	1744013	273	28	159222	49929	0	1	0	0	50	10	3266040	2.207847e-01	1
ANK1	574508	533	36	743478	219504	0	4	1	0	40	8	2819127	2.209208e-01	1
USP18	521791	289	11	141627	35088	0	1	0	0	50	17	3790524	2.209633e-01	1
MNDA	97345	985	2	151521	39423	0	3	0	0	50	17	2693973	2.213073e-01	1
NR0B2	1025094	188	34	89454	29580	0	2	1	0	12	2	483633	2.213357e-01	1
SLC26A3	511053	515	19	282999	80376	0	4	1	0	50	16	2382261	2.213481e-01	1
GPM6A	123418	931	-23	105264	27999	0	3	0	0	50	44	3684750	2.216238e-01	1
MFSD3	1755818	291	7	137598	54723	0	1	0	0	24	3	1552185	2.217583e-01	1
UHRF1BP1L	184820	559	7	546924	141117	0	4	0	0	50	11	3153024	2.218223e-01	1
GPR132	857767	198	43	133059	42432	0	2	1	0	50	11	2881092	2.218596e-01	1
FAM170A	296413	644	-2	121788	32130	0	2	0	0	36	17	1895721	2.220351e-01	1
UHMK1	334603	248	3	160497	44217	0	1	0	0	50	13	3249618	2.220481e-01	1
PGLYRP1	997099	261	31	70584	21369	0	1	0	0	50	6	3204279	2.220942e-01	1
CCL16	779228	525	19	44166	12903	0	1	0	0	50	13	3059745	2.221244e-01	1
FAM20B	352872	244	1	149277	42585	0	2	0	0	50	14	3616410	2.222710e-01	1
HIST3H3	626588	351	7	47277	15912	0	1	0	0	50	16	4104429	2.223130e-01	1
SLC22A6	2447828	398	48	200532	63852	0	2	0	0	50	12	2360127	2.229654e-01	1
TP53INP2	1047752	147	47	77775	25500	0	1	0	0	50	5	3340653	2.230025e-01	1
CAMK2N1	573203	429	30	28764	8109	0	1	0	0	50	22	3109419	2.230033e-01	1
BNC1	206688	679	11	361437	98022	0	5	1	0	50	17	2853654	2.230292e-01	1
KCNC4	532510	400	38	245769	78591	0	2	0	0	50	12	2986560	2.230557e-01	1
SUMO2	1511891	168	25	37332	8568	0	1	0	0	50	14	2673114	2.231676e-01	1
RAB26	1938163	224	40	94350	28509	0	1	0	0	50	3	3045312	2.233252e-01	1
KRTAP4-3	996799	468	-7	72420	17544	0	1	1	0	44	17	2038623	2.233638e-01	1
PSG9	312803	148	-41	155652	43707	0	2	0	0	50	45	3227280	2.234432e-01	1
HACL1	433102	235	32	217566	57987	0	3	0	0	50	12	2794902	2.235551e-01	1
MED6	243988	706	29	94809	23154	0	1	0	0	50	20	2926431	2.236274e-01	1
CCR6	149346	696	40	134895	38454	0	2	0	0	50	13	3058674	2.239514e-01	1
CUZD1	301441	588	12	223941	60027	0	2	0	0	50	14	2762874	2.241624e-01	1
C9orf171	1522970	492	36	116331	34986	0	2	0	0	50	19	3745950	2.242646e-01	1
ADAMTS2	1496298	677	-4	451044	129591	0	11	0	0	49	34	3629823	2.243923e-01	1
TOE1	994992	249	29	190077	54264	0	1	0	0	50	8	3270987	2.245427e-01	1
ANXA2	431518	299	14	137904	34680	0	1	0	0	50	12	2721309	2.245711e-01	1
POM121C	806294	337	66	343281	116943	0	3	0	0	50	10	2956776	2.246899e-01	1
BAX	1927185	211	43	92004	27642	0	1	0	0	50	3	2945760	2.247402e-01	1
HTR6	776287	266	32	148359	55284	0	2	0	0	50	10	3134562	2.248664e-01	1
MCL1	1475649	152	31	126888	37128	0	1	0	0	50	13	2924595	2.248930e-01	1
TRPV4	825887	423	41	316098	93330	0	4	1	0	50	15	2706009	2.249309e-01	1
DNAJB2	694442	193	44	121125	34935	0	2	1	0	50	15	3281391	2.250059e-01	1
GGNBP2	468055	548	23	263262	64464	0	3	0	0	26	9	1775718	2.250178e-01	1
F2R	257923	372	46	150654	45492	0	2	0	0	50	10	2908020	2.250379e-01	1
SOX14	85683	880	-2	84609	26622	0	1	0	0	50	26	3160419	2.250769e-01	1
KRTAP12-4	874480	461	25	39984	12495	0	1	0	0	50	15	3243141	2.252156e-01	1
KCNJ16	32643	589	-53	151266	41667	0	4	0	0	50	30	3237633	2.253194e-01	1
MAGEF1	1301642	485	36	108885	32487	0	2	0	0	50	21	3772266	2.253890e-01	1
CPA3	306125	544	-14	158763	39525	0	3	0	0	50	23	3116406	2.258647e-01	1
MEFV	1445318	253	37	281010	83742	0	3	1	0	50	19	3841167	2.260386e-01	1
C1orf54	1213150	197	38	51204	12750	0	1	0	0	50	11	3018690	2.260761e-01	1
ANAPC4	233480	611	44	311967	77112	0	4	0	0	47	14	2248590	2.261032e-01	1
PCM1	381765	253	2	764184	187935	0	4	0	0	34	5	2353395	2.261152e-01	1
ATP8B4	278209	408	-21	449514	114597	0	3	0	0	50	18	3302250	2.261480e-01	1
DAPK3	2173603	207	30	165495	47940	0	1	1	0	50	9	3036285	2.262896e-01	1
SULT4A1	157623	473	13	107304	27183	0	2	0	0	50	18	3230901	2.263496e-01	1
SERPINI1	145987	567	-12	155448	38097	0	3	0	0	50	28	3407055	2.263691e-01	1
LILRA1	978578	625	-1	176766	53652	0	3	2	0	50	37	3174393	2.263898e-01	1
SPIC	305133	649	-1	92820	23001	0	1	0	0	50	22	2871453	2.266086e-01	1
OR10Q1	637499	828	-25	111435	36057	0	3	1	0	50	23	2383179	2.267291e-01	1
SIX1	352813	482	5	100827	30600	0	2	1	0	50	17	2767821	2.268147e-01	1
TTC30B	380902	434	27	239088	66912	0	1	0	0	50	6	3276189	2.269122e-01	1
NADK	1511678	243	30	165597	46308	0	1	0	0	50	9	2668014	2.269249e-01	1
DIO2	47674	533	-44	111435	32997	0	3	0	0	50	27	3043986	2.270337e-01	1
PGLYRP2	524410	481	33	199257	68340	0	2	1	0	50	17	3384360	2.272499e-01	1
ATP2B3	940418	NaN	24	461091	135150	0	6	1	0	50	9	2510934	2.273674e-01	1
IGFL2	1177162	249	28	52173	13311	0	1	0	0	50	8	2578305	2.275360e-01	1
ARF6	680412	174	41	62271	18513	0	1	0	0	50	8	3046179	2.276678e-01	1
SYNRG	559565	201	27	493323	134589	0	7	1	0	45	16	3250383	2.276782e-01	1
PAX3	191783	682	11	201450	55131	0	2	0	0	50	15	2835600	2.277223e-01	1
PRAMEF4	118495	792	12	172839	48858	0	4	1	0	45	19	2459067	2.278194e-01	1
ZNF396	306655	499	43	123981	31773	0	1	0	0	50	16	2838201	2.278457e-01	1
NXPH1	85530	915	-11	98991	26469	0	2	0	0	46	27	3863148	2.282389e-01	1
SFXN3	744964	188	46	120564	35190	0	1	0	0	50	16	3033276	2.288142e-01	1
FCHSD1	771583	353	25	253062	76041	0	2	0	0	50	11	3293835	2.288295e-01	1
MARCH6	627256	164	17	338181	95268	0	3	0	0	50	6	2924136	2.288691e-01	1
DAP	630950	435	29	39066	10047	0	1	0	0	50	15	2983806	2.289911e-01	1
OR5M11	NaN	NaN	NaN	107661	32640	0	2	1	0	31	14	2535159	2.291770e-01	1
SBK1	1139917	221	55	146319	50592	0	2	0	0	50	15	3986313	2.296318e-01	1
ATP4A	1081638	390	41	378012	110670	0	4	3	0	50	11	2605182	2.296337e-01	1
CACNB3	1655612	214	57	179367	50592	0	1	0	0	50	8	2857071	2.299397e-01	1
PDE3A	92407	514	-28	412080	121584	0	8	3	0	50	41	3415572	2.303328e-01	1
IGHMBP2	575839	253	48	355776	109344	0	4	0	0	50	9	2974014	2.304282e-01	1
SLC25A31	220342	437	-6	114801	33303	0	3	1	0	50	28	2905215	2.305993e-01	1
HAP1	1617880	323	9	228480	66198	0	2	0	0	23	3	1364454	2.306957e-01	1
PRDM10	631721	248	1	431511	118830	0	4	1	0	50	14	3146598	2.309636e-01	1
CHAF1A	2078211	278	37	352206	95931	0	3	0	0	50	7	3383187	2.310171e-01	1
PDLIM3	168463	422	4	155958	45237	0	2	0	0	50	7	2463045	2.311097e-01	1
HHIPL1	375738	250	21	289680	90066	0	4	1	0	50	21	3079329	2.312597e-01	1
TIGIT	369332	614	19	88332	26265	0	2	0	0	50	20	2911794	2.313800e-01	1
SLC30A8	496501	456	8	137649	37689	0	3	1	0	50	22	3142926	2.314709e-01	1
NFS1	1423559	169	53	168810	49368	0	1	0	0	50	8	2670921	2.316133e-01	1
SLC6A18	657890	541	24	227256	68187	0	4	0	0	40	19	3214683	2.317301e-01	1
NLRP14	418263	881	-4	405195	103683	0	10	1	0	50	25	2813976	2.317310e-01	1
KLHDC2	642923	342	12	155907	38250	0	2	0	0	50	15	3895482	2.317558e-01	1
PRAMEF15	NaN	NaN	NaN	344964	98430	0	5	0	0	50	34	5777994	2.317574e-01	1
OR6K3	175690	966	2	112404	32334	0	4	1	0	7	1	400809	2.319567e-01	1
HRG	508316	436	45	193494	51918	0	3	1	0	50	19	4007835	2.320376e-01	1
OR10G8	158396	830	-10	107967	35241	0	2	1	0	44	37	2889048	2.321293e-01	1
HUS1B	138359	674	23	96186	32181	0	2	0	0	50	18	2900829	2.325078e-01	1
ZNRF4	932785	365	19	147441	50541	0	2	1	0	50	10	3011244	2.326627e-01	1
C2orf54	1187158	297	30	158865	51357	0	2	0	0	50	9	3022770	2.326834e-01	1
FAM171B	264318	538	-9	299166	84711	0	5	0	0	41	14	2593401	2.327605e-01	1
LRRC7	298237	695	-26	568344	152592	0	22	1	0	10	13	855015	2.329079e-01	1
CYP27B1	1160849	344	39	178755	59772	0	1	0	0	50	9	2890323	2.329181e-01	1
FPR1	436280	690	-24	122451	39270	0	3	1	0	50	21	2373693	2.330986e-01	1
UBE2R2	783515	187	33	89709	22440	0	1	0	0	50	4	2851767	2.331011e-01	1
OSR1	63105	842	-9	94401	29376	0	2	0	0	50	32	4138854	2.331234e-01	1
DGUOK	1036341	284	45	103632	27948	0	2	0	0	50	23	3540624	2.331290e-01	1
CAMTA1	289717	462	23	611031	170799	0	6	3	0	50	15	3345651	2.332981e-01	1
DFFA	829921	392	32	123267	35853	0	1	0	0	50	17	3324588	2.333152e-01	1
SERGEF	645462	595	17	169932	47481	0	2	0	0	50	19	2732682	2.334627e-01	1
BEST1	2389859	185	53	244953	69003	0	2	1	0	50	11	2788578	2.335650e-01	1
POTEG	148332	835	-50	193137	46767	0	5	0	0	50	41	2980950	2.335847e-01	1
MFSD6	651647	371	30	284223	82977	0	4	0	0	50	11	2877369	2.337205e-01	1
ANKRD29	331927	138	67	110415	33711	0	2	0	0	50	17	3136449	2.337658e-01	1
SGK2	345777	303	4	158457	44727	0	2	0	0	50	10	3048270	2.339360e-01	1
TMOD2	443665	165	27	132906	34170	0	1	0	0	50	17	3414348	2.340583e-01	1
ST8SIA1	401092	910	-22	130509	35802	0	3	1	0	50	34	2575296	2.342509e-01	1
MAP2K1	506284	172	43	147441	39831	0	2	0	0	50	8	2442594	2.343347e-01	1
WNT8B	1153157	264	50	127143	37485	0	1	0	0	50	16	2965344	2.345400e-01	1
ZFP2	95669	845	10	171309	41361	0	2	1	0	50	28	3318060	2.345423e-01	1
MRPL32	163131	744	-6	68697	19584	0	1	0	0	50	30	2784549	2.345648e-01	1
MRFAP1	501655	278	47	46257	13107	0	1	0	0	50	11	2820759	2.345678e-01	1
SPRYD4	2793663	184	61	73644	22746	0	1	0	0	50	16	3812403	2.345717e-01	1
MTHFR	530804	196	39	240975	67320	0	3	1	0	50	8	2496246	2.347301e-01	1
TBC1D17	1673246	205	37	237150	70533	0	3	0	0	50	8	3017670	2.347462e-01	1
SLC16A3	2959536	193	27	162129	54213	0	2	0	0	50	10	3195201	2.347538e-01	1
LAX1	515575	280	39	151368	40800	0	1	0	0	50	9	2659701	2.350387e-01	1
RUNX3	566264	443	27	154377	48195	0	2	1	0	50	22	2958918	2.353601e-01	1
PELI2	315208	818	10	153102	43197	0	3	1	0	50	28	2671278	2.353990e-01	1
RPA3	218130	434	16	46614	11526	0	1	0	0	50	14	2949279	2.355374e-01	1
CDH7	4645	524	-49	287181	80019	0	6	4	0	16	8	835227	2.356494e-01	1
DEFA4	131884	628	11	35445	10761	0	1	0	0	50	16	2858244	2.357777e-01	1
BRAP	591444	191	32	222564	56355	0	2	0	0	50	14	2787303	2.359705e-01	1
OLFML2A	1076828	207	26	234039	69972	0	2	0	0	50	4	2815710	2.361499e-01	1
IQSEC1	516922	406	48	411672	125970	0	3	1	0	50	12	3653334	2.362943e-01	1
CABLES2	1190359	252	33	170646	55029	0	1	0	0	50	6	2297856	2.363735e-01	1
SLMO1	533826	240	48	66249	17595	0	1	0	0	50	7	2900472	2.364032e-01	1
OR9I1	NaN	NaN	NaN	110415	34170	0	2	1	0	31	14	2536689	2.366841e-01	1
RIMKLB	302894	262	17	140199	40494	0	2	1	0	50	12	3003084	2.367613e-01	1
GORAB	72379	883	-2	145554	38811	0	2	0	0	50	27	3106869	2.368445e-01	1
PABPC1L	952219	282	32	226083	65076	0	1	0	0	50	5	2903124	2.368462e-01	1
SCAND1	1257811	144	50	60129	23103	0	1	0	0	50	8	3188724	2.369063e-01	1
ZNF77	1119793	197	35	201297	51153	0	1	0	0	50	8	2959428	2.370834e-01	1
MAML3	351118	591	8	407847	116178	0	3	0	0	50	10	3002064	2.371645e-01	1
ADH1A	250334	786	3	138822	38964	0	2	0	0	50	27	2930868	2.372004e-01	1
PTS	383407	362	9	56763	13617	0	1	0	0	50	13	3540471	2.372165e-01	1
BCAN	1851672	180	37	332673	104907	0	5	4	0	17	7	1039584	2.373017e-01	1
LILRA6	717623	458	-6	173349	52173	0	2	0	0	50	17	2582691	2.374670e-01	1
VPS37C	914160	531	42	124440	41412	0	1	0	0	50	19	3604272	2.375584e-01	1
MS4A6A	336539	784	-2	97563	24225	0	1	0	0	50	23	3169599	2.377352e-01	1
ATP10D	93423	528	29	524790	143667	0	6	1	0	50	20	3635790	2.377562e-01	1
SLC26A10	1329939	344	52	200430	66708	0	4	1	0	50	24	3531852	2.378106e-01	1
UGT1A6	NaN	NaN	NaN	193392	53703	0	3	0	0	50	34	5733267	2.379028e-01	1
NUBPL	335822	583	-7	119493	33813	0	1	0	0	50	14	2236248	2.379116e-01	1
ADRA1B	206270	458	31	179928	59823	0	2	1	0	50	11	3759108	2.381152e-01	1
UQCRFS1	158775	892	-73	95880	30957	0	2	0	0	50	47	3017772	2.382389e-01	1
ZNHIT1	1022626	258	39	57375	16218	0	1	0	0	50	10	2822952	2.382744e-01	1
ARL2BP	717872	149	48	63087	15249	0	1	0	0	50	12	2560557	2.382801e-01	1
CSRP1	842013	209	26	74766	19329	0	1	0	0	50	4	2459169	2.383375e-01	1
CERCAM	1928973	188	64	215628	64974	0	2	0	0	50	7	3404301	2.383493e-01	1
ACTL8	249962	416	27	130305	39372	0	2	1	0	50	14	2943465	2.385309e-01	1
HOXD3	245316	874	13	152541	47430	0	3	2	0	36	28	1821006	2.385497e-01	1
TMEM170B	126262	429	32	47787	14484	0	1	0	0	50	16	3533637	2.386222e-01	1
SPATA4	134663	504	-4	113016	30498	0	1	0	0	50	25	3313827	2.388138e-01	1
NMUR1	1052303	216	43	147543	49674	0	2	1	0	50	14	3636555	2.392324e-01	1
C9orf91	285717	202	14	124950	37383	0	1	0	0	50	12	2562546	2.392685e-01	1
GART	896855	182	65	371229	106590	0	3	0	0	50	10	2550306	2.392801e-01	1
DEFB126	215351	430	25	41157	11475	0	1	0	0	50	12	2474571	2.393030e-01	1
MS4A2	336373	691	4	96747	27183	0	1	0	0	50	24	3070863	2.393412e-01	1
CDK15	391799	588	32	145503	39168	0	2	1	0	50	12	3094170	2.395105e-01	1
GFOD1	258422	407	37	138006	42075	0	1	1	0	50	15	2961417	2.395398e-01	1
DEFB116	562665	594	-29	38556	9180	0	1	0	0	50	16	2457894	2.395782e-01	1
ACER2	496889	421	24	102051	27693	0	2	0	0	50	22	3331371	2.396520e-01	1
SPP1	445914	367	8	119442	28815	0	2	0	0	50	22	3923175	2.398596e-01	1
TMX2	922344	354	11	110313	30600	0	1	0	0	50	10	1967529	2.398898e-01	1
NCKIPSD	1646019	212	45	257448	82059	0	3	0	0	21	4	1152498	2.398937e-01	1
NFE2	753625	205	59	129948	42942	0	2	0	0	50	12	2861457	2.399138e-01	1
SCAMP2	764533	195	46	121329	35343	0	1	0	0	50	19	3084072	2.399370e-01	1
ARFIP2	424988	469	20	124491	36771	0	1	0	0	50	20	3583719	2.400998e-01	1
MEOX2	25585	1039	-17	110415	30804	0	3	1	0	50	56	3257727	2.401634e-01	1
CLEC3A	44717	1261	-26	73185	19227	0	2	0	0	50	61	2948565	2.402901e-01	1
HOXA10	473864	394	13	143310	48093	0	2	1	0	50	30	3670878	2.405008e-01	1
C1D	210519	537	2	54672	12954	0	1	0	0	50	15	3104217	2.405210e-01	1
RPLP1	307077	298	19	42585	12342	0	1	0	0	50	16	3335400	2.405333e-01	1
OGT	749568	NaN	26	388824	104601	0	4	0	0	50	17	4681902	2.406544e-01	1
LRRC1	256818	437	30	194055	54876	0	1	0	0	50	9	3249414	2.406821e-01	1
CLCN3	186100	464	12	321351	84558	0	4	0	0	50	12	3140172	2.407534e-01	1
PLEKHM3	331278	370	20	278715	74715	0	3	0	0	50	18	3529047	2.409552e-01	1
TSC22D4	1479297	186	60	135150	48450	0	2	0	0	50	9	2538831	2.409861e-01	1
MMEL1	323457	335	30	294066	78336	0	4	1	0	50	12	2884815	2.411354e-01	1
RAB24	942017	227	53	78948	19584	0	1	0	0	50	5	2840853	2.411484e-01	1
SDR42E1	207928	635	13	139893	42177	0	3	0	0	50	26	3681741	2.411986e-01	1
SPAM1	87688	541	-19	192882	51459	0	5	1	0	50	31	3093150	2.413009e-01	1
