gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
PSEN2	428197	373	1	171296	49237	0	1	0	0	50	12	2644647	2.764016e-01	1
RUNX2	54989	416	8	197849	58459	0	3	0	0	50	17	3106065	2.764161e-01	1
DIO2	47674	533	-44	115805	34291	0	2	0	0	50	20	3163358	2.764409e-01	1
AP1B1	849693	251	36	362626	104516	0	2	1	0	50	9	3217630	2.764866e-01	1
PLA2G12A	211934	473	25	72451	20087	0	1	0	0	50	6	2414362	2.765374e-01	1
C1QTNF1	592461	285	15	107219	29203	0	1	0	0	50	4	3006743	2.767101e-01	1
SLC17A9	961230	336	40	166367	49714	0	1	0	0	50	14	3428570	2.769741e-01	1
FCF1	886320	184	43	81090	18921	0	1	0	0	50	9	2847690	2.770871e-01	1
LDLR	1808766	233	33	335649	85860	0	3	0	0	50	7	3025187	2.772658e-01	1
DSG1	255599	412	15	397553	112201	0	4	1	0	50	11	3235173	2.772671e-01	1
C6orf1	1074764	233	36	59307	18921	0	1	0	0	50	8	2508013	2.774723e-01	1
KDM2A	1502318	162	42	445783	121688	0	3	0	0	50	9	4048405	2.775673e-01	1
MIER1	331801	635	-9	246026	56551	0	2	0	0	50	17	3117566	2.776344e-01	1
WIBG	1994705	229	35	81408	23691	0	1	0	0	50	7	3029003	2.777191e-01	1
F2R	257923	372	46	156562	47276	0	2	1	0	50	13	3022060	2.778879e-01	1
TMEM175	675007	256	45	186348	60897	0	1	0	0	50	14	3165849	2.780190e-01	1
ATP2A2	969445	178	26	398613	113526	0	3	0	0	50	12	3283032	2.782226e-01	1
FCHO1	1181745	246	21	341373	101919	0	3	0	0	17	4	1568058	2.783538e-01	1
RNF165	452638	289	33	132394	37895	0	2	1	0	50	13	2730613	2.784382e-01	1
ZNF474	69953	707	2	135150	38955	0	2	0	0	50	15	2776193	2.786334e-01	1
PNPLA3	155890	393	24	181260	53742	0	1	1	0	50	12	2840641	2.787559e-01	1
RBBP7	289514	NaN	39	167851	42347	0	1	0	0	50	15	3242328	2.790204e-01	1
NCF4	1261877	537	50	161226	44997	0	2	0	0	50	21	4495407	2.793176e-01	1
OR2L13	24438	1015	-27	116017	33920	0	4	0	0	50	57	3372655	2.793285e-01	1
RAD17	467846	314	46	268233	69006	0	2	0	0	50	6	3162828	2.793475e-01	1
ROPN1L	628188	219	21	89040	24009	0	1	0	0	50	7	3164524	2.795999e-01	1
KLHL38	517269	192	22	218254	61268	0	3	1	0	50	12	2868201	2.797191e-01	1
AQP10	1653296	236	29	110187	37365	0	1	0	0	50	5	3418606	2.797312e-01	1
TTC14	182757	1031	2	303054	76161	0	4	0	0	50	15	2911767	2.799937e-01	1
SCAI	951391	290	31	247616	64342	0	1	0	0	50	7	2946376	2.800676e-01	1
CTCFL	181464	562	10	258428	64660	0	3	1	0	50	12	3331050	2.801411e-01	1
GNB1	1492510	229	26	132500	36517	0	1	0	0	50	2	2806827	2.804232e-01	1
ZNF71	174439	849	-68	183380	50986	0	3	1	0	50	40	3465829	2.804886e-01	1
LCA5L	339359	346	25	259541	65296	0	2	1	0	50	6	3020364	2.806185e-01	1
CRHR1	408198	563	16	171932	48601	0	3	0	0	50	23	3583913	2.806709e-01	1
WDR49	145736	911	-20	273904	67946	0	3	0	0	50	23	3346632	2.807260e-01	1
FAM47B	6541	NaN	-14	236221	72239	0	6	0	0	50	40	3757753	2.810693e-01	1
SP2	1127646	178	25	225621	71073	0	1	0	0	50	7	2742061	2.810842e-01	1
CDH17	474043	543	18	320650	87503	0	5	0	0	50	19	3215775	2.812338e-01	1
RTN2	1183590	164	41	200923	65879	0	2	0	0	50	7	2765540	2.813172e-01	1
KCNC2	175202	822	-31	242793	75684	0	4	1	0	50	28	3182438	2.814933e-01	1
PLOD2	118043	471	-12	299185	74942	0	4	0	0	42	17	3399155	2.819178e-01	1
P2RX3	923815	191	-3	156244	41234	0	1	0	0	50	12	2673956	2.819997e-01	1
PTPN11	704590	167	43	234313	58565	0	1	0	0	50	9	3297395	2.820958e-01	1
FLT3LG	2173457	290	44	88669	28991	0	1	0	0	50	7	2955280	2.823417e-01	1
NSMAF	200152	574	17	385575	96195	0	2	1	0	50	5	2369736	2.825701e-01	1
VPS28	2043455	200	36	103297	26447	0	1	0	0	50	3	2520150	2.827403e-01	1
LCE1D	64902	818	18	43619	12190	0	1	0	0	50	18	3077922	2.827939e-01	1
FMOD	552574	325	40	139496	41605	0	1	1	0	50	15	2645495	2.828045e-01	1
KLK5	581408	606	29	112254	31800	0	3	1	0	12	3	671192	2.828411e-01	1
ADAMTSL1	313133	527	-18	664832	194245	0	7	3	0	50	19	3812926	2.829022e-01	1
C10orf113	NaN	NaN	NaN	65031	16218	0	1	0	0	50	26	5918510	2.829310e-01	1
CCDC47	1259976	346	12	193291	45209	0	1	0	0	50	16	3763265	2.831513e-01	1
CCL14	779228	525	19	43990	10706	0	1	0	0	50	24	3179735	2.833549e-01	1
GOLGA2	1813435	201	46	389921	104728	0	2	1	0	50	8	3104157	2.833938e-01	1
HMGCS1	504216	449	20	199810	54431	0	2	0	0	50	7	2578291	2.836094e-01	1
EHD2	812020	262	36	201983	60685	0	1	1	0	50	13	3457773	2.836599e-01	1
CXorf36	72853	NaN	50	168169	50138	0	2	0	0	50	10	2772695	2.836771e-01	1
NDUFA5	88676	779	-25	46799	11554	0	1	1	0	9	3	409849	2.837126e-01	1
HOXC9	1257445	274	23	96831	28620	0	1	0	0	50	7	3335820	2.837431e-01	1
SLC23A1	832127	177	48	226628	70225	0	1	0	0	50	9	3092073	2.837615e-01	1
AHR	370010	410	2	326321	85012	0	2	1	0	50	12	3115711	2.838139e-01	1
SPZ1	316792	617	34	165943	39644	0	2	1	0	50	13	3038437	2.838943e-01	1
POSTN	135260	641	-38	328600	84641	0	5	0	0	37	24	2791033	2.839712e-01	1
SLC4A8	527734	331	43	428240	117130	0	3	1	0	50	9	2848644	2.841580e-01	1
ZNF780B	1181917	521	22	323194	77168	0	5	0	0	50	19	3412140	2.842253e-01	1
ALG1L2	NaN	NaN	NaN	83952	23532	0	1	0	0	50	26	5925824	2.842897e-01	1
GRPR	217879	NaN	19	142358	42559	0	2	0	0	50	16	3083752	2.843642e-01	1
C19orf44	815495	258	44	246238	72557	0	1	0	0	50	7	3122866	2.843687e-01	1
CXorf40A	187616	NaN	16	61162	17702	0	1	0	0	50	12	3079671	2.844619e-01	1
CHN1	389626	701	12	181472	45580	0	3	0	0	50	21	3098009	2.846003e-01	1
OR10AG1	4262	1044	-40	111830	32065	0	3	0	0	50	41	3546495	2.853820e-01	1
PDIA3	784327	286	37	198644	50350	0	2	0	0	50	12	3552537	2.855302e-01	1
FMO2	440278	1004	-6	182903	47329	0	2	0	0	13	5	711366	2.855963e-01	1
CBX5	753625	205	59	76479	17649	0	1	0	0	50	9	2973671	2.856332e-01	1
LARP4B	378329	515	9	282225	80772	0	2	0	0	50	11	2753827	2.857213e-01	1
CERCAM	1928973	188	64	224084	67522	0	2	0	0	50	9	3537803	2.857540e-01	1
OR52E2	97256	1024	-11	119621	35722	0	1	0	0	50	37	3770261	2.859159e-01	1
PRCP	306726	371	-6	198909	53901	0	2	0	0	50	10	3098433	2.859429e-01	1
HIST1H2BI	390169	544	57	46481	14416	0	1	0	0	50	10	2063820	2.862478e-01	1
GLT1D1	34971	1008	-16	103244	28885	0	1	0	0	50	28	3013792	2.864226e-01	1
POP7	1483965	336	46	50986	16907	0	1	0	0	50	22	4173008	2.865742e-01	1
HRAS	1970020	236	42	81885	22896	0	1	0	0	50	8	3016124	2.865769e-01	1
SLC3A2	2342595	181	71	248411	75472	0	2	0	0	50	8	3614759	2.866677e-01	1
CORO1B	1392213	215	53	185235	54855	0	2	0	0	50	6	2300942	2.867510e-01	1
GM2A	871795	530	57	90577	27878	0	1	0	0	50	9	3650693	2.867691e-01	1
OPALIN	799460	684	38	57558	15741	0	1	0	0	50	14	3138342	2.868206e-01	1
ZNF449	255033	NaN	36	198856	51251	0	2	0	0	50	8	2753350	2.869378e-01	1
KIAA1644	218812	280	16	76691	21412	0	1	0	0	50	7	2739623	2.869619e-01	1
KRTAP12-2	874480	461	25	53848	16589	0	1	0	0	50	15	3370323	2.870012e-01	1
OR11H12	141957	747	-11	120416	35245	0	6	1	0	5	2	281324	2.870454e-01	1
RETNLB	129526	941	-3	43301	11713	0	1	0	0	50	19	3076438	2.871887e-01	1
ARID4A	290710	552	36	496080	118614	0	2	0	0	50	4	2667225	2.873336e-01	1
SFT2D1	199596	556	18	64183	16907	0	1	0	0	50	9	2494498	2.874023e-01	1
UST	169694	476	8	156774	41817	0	1	0	0	50	16	3066686	2.875323e-01	1
KCTD6	567081	265	35	90100	24698	0	1	0	0	50	8	3257804	2.877406e-01	1
IGDCC4	642731	280	45	460676	148135	0	3	2	0	50	16	3178622	2.877511e-01	1
OAS2	605960	433	54	286465	76373	0	2	0	0	50	7	3647672	2.879104e-01	1
ARHGAP10	75227	678	22	310792	78599	0	2	0	0	50	24	3156839	2.883856e-01	1
DEFB118	591819	594	-83	47064	13038	0	1	0	0	50	29	4139194	2.884854e-01	1
CCDC43	1297937	254	27	87609	22578	0	1	0	0	50	8	2946376	2.885355e-01	1
COL9A2	627703	373	18	262244	86920	0	1	0	0	50	6	3200352	2.885419e-01	1
DERL3	637355	196	52	103032	31164	0	1	0	0	50	5	3055185	2.885978e-01	1
ENPP1	168112	699	-5	367449	89835	0	3	0	0	50	8	3122495	2.886817e-01	1
ANKRD1	103854	510	4	124921	32807	0	2	0	0	50	16	2720808	2.888620e-01	1
TGFBR1	201435	211	30	192761	53053	0	1	0	0	50	10	2950298	2.891361e-01	1
RPF1	238252	685	-2	136793	35563	0	2	0	0	50	15	2805714	2.892982e-01	1
FARSB	267637	308	18	230391	61533	0	1	0	0	50	8	3062923	2.896609e-01	1
SLCO2A1	547213	487	21	243588	71868	0	2	0	0	28	5	1450663	2.896633e-01	1
ATP6V0D2	192441	1158	-20	137111	35086	0	1	0	0	50	24	3261885	2.897585e-01	1
PVRL3	79394	878	-15	205958	59572	0	3	0	0	50	32	3947546	2.898269e-01	1
KLRF1	226318	648	33	93227	21412	0	1	0	0	50	6	2699131	2.898909e-01	1
GFER	1747301	183	46	77327	22525	0	1	0	0	50	7	2849121	2.900464e-01	1
PLAC1	268956	NaN	39	80507	21730	0	1	0	0	50	11	3173322	2.901487e-01	1
RAB2B	707390	470	30	86390	22207	0	1	0	0	50	10	3525719	2.901636e-01	1
ARHGEF2	1880483	213	32	372007	112148	0	2	0	0	50	11	3543792	2.901740e-01	1
CALCR	197869	823	-10	201400	50297	0	4	0	0	50	28	3416009	2.903466e-01	1
FGFR1OP2	408842	320	24	101548	24539	0	1	0	0	50	7	3343717	2.903624e-01	1
OR2T5	112460	903	-20	116123	34609	0	2	0	0	50	25	3289233	2.904418e-01	1
R3HDML	813168	376	10	97096	26606	0	2	1	0	28	8	1382982	2.907728e-01	1
OR4S2	1295	1091	-20	115858	32966	0	2	1	0	50	42	2852884	2.909035e-01	1
DHX15	194657	491	35	304538	83422	0	2	1	0	50	12	3092126	2.909763e-01	1
SERPINA3	316239	858	10	159371	45421	0	3	0	0	50	23	2750011	2.912062e-01	1
SKIV2L2	344578	395	38	411227	103138	0	3	1	0	50	12	3006160	2.912363e-01	1
SEPT10	191347	329	22	180412	42983	0	1	0	0	50	13	2877423	2.913911e-01	1
HPCAL1	732179	270	44	75525	18921	0	1	0	0	50	10	3127106	2.914721e-01	1
SSX3	660654	NaN	14	83793	19080	0	1	0	0	50	9	3173640	2.915643e-01	1
C11orf88	401074	326	18	78175	19610	0	1	0	0	50	9	3008757	2.921048e-01	1
OR10V1	431271	409	27	113049	34821	0	1	0	0	50	7	3707562	2.921076e-01	1
OR6C6	411183	816	-1	116229	33708	0	2	0	0	50	22	2903552	2.924079e-01	1
ZSWIM3	734138	136	53	259965	73140	0	3	0	0	50	10	3102037	2.927416e-01	1
GSTA5	572117	455	9	88298	21889	0	1	0	0	50	9	3150002	2.928514e-01	1
OPHN1	186481	NaN	-13	317576	80719	0	3	0	0	32	3	1770518	2.928544e-01	1
RARS	413838	432	30	258269	66250	0	2	0	0	50	9	3640994	2.932450e-01	1
OR5AK2	474417	617	-38	115116	32436	0	2	0	0	50	20	2769621	2.934821e-01	1
ARL2	3151458	209	52	70649	20458	0	1	0	0	50	15	3536372	2.934930e-01	1
FAM78B	320493	733	-12	96937	28673	0	2	0	0	50	25	2899683	2.936371e-01	1
IHH	823105	324	37	148347	49767	0	2	1	0	50	15	3336880	2.937414e-01	1
MYH6	1220624	456	31	751646	197584	0	10	2	0	50	22	3707615	2.939753e-01	1
DPAGT1	1390854	195	58	154283	45898	0	1	0	0	50	1	2559953	2.939777e-01	1
ZNF782	313097	491	17	271572	64872	0	2	0	0	50	17	3283827	2.939857e-01	1
LRRC20	551999	225	45	70172	20617	0	1	0	0	50	10	3028738	2.940631e-01	1
ANKRD13C	295772	396	-1	210145	56021	0	1	0	0	50	12	3530542	2.941801e-01	1
C7orf60	157620	814	-14	154972	41234	0	3	0	0	50	32	3507275	2.942604e-01	1
MYO3B	324392	844	28	543462	138330	0	4	1	0	50	16	3792786	2.942806e-01	1
EGR1	1202314	205	51	196842	63282	0	2	0	0	50	10	3232417	2.944406e-01	1
COPZ1	664708	190	45	71974	18338	0	1	0	0	50	12	3321139	2.946828e-01	1
CYP2A6	1187304	275	31	189316	52205	0	2	0	0	50	8	2599915	2.947067e-01	1
TTC23L	245995	558	-4	142305	36729	0	1	0	0	50	16	2705332	2.948194e-01	1
TMC1	395593	486	10	302418	73299	0	3	0	0	50	11	2965350	2.950634e-01	1
MRPS22	261288	671	9	139602	37683	0	2	0	0	50	17	3141257	2.950694e-01	1
RTN1	298900	639	-2	295157	90895	0	6	0	0	30	9	1541240	2.951437e-01	1
ARMC7	1511891	168	25	72981	23214	0	1	0	0	50	8	2777942	2.951770e-01	1
OR5K4	414958	885	-14	119091	34185	0	4	0	0	50	42	2760240	2.952118e-01	1
OR51B6	100115	1056	1	114798	34344	0	2	0	0	50	18	2645654	2.952265e-01	1
MAGEB3	74310	NaN	16	130963	35192	0	2	0	0	50	18	3043843	2.955292e-01	1
TTLL5	415501	540	40	496451	134779	0	3	0	0	43	6	2424538	2.962528e-01	1
PTPRU	365922	395	24	552843	159954	0	5	0	0	15	1	1056025	2.963575e-01	1
CYP2A13	1004808	354	10	188839	52682	0	3	0	0	50	10	1992959	2.965859e-01	1
ORM1	206775	425	4	79341	20193	0	1	0	0	50	8	2780910	2.966700e-01	1
PRKCSH	1255985	265	32	212636	53848	0	1	0	0	50	8	2756000	2.968037e-01	1
RRM2B	504282	507	33	171031	44255	0	1	0	0	50	19	3657159	2.970320e-01	1
MUTYH	1002765	249	29	215816	64660	0	2	0	0	50	9	3351243	2.970497e-01	1
TEX9	208204	604	13	158576	36358	0	1	0	0	50	14	2839475	2.970498e-01	1
PCDHA13	NaN	NaN	NaN	347733	112413	0	4	0	0	50	26	6014705	2.972435e-01	1
AKAP14	772178	NaN	38	80189	18868	0	1	0	0	50	11	3363486	2.972594e-01	1
COL15A1	199434	148	18	525442	163187	0	5	0	0	50	8	2914205	2.972594e-01	1
RIPPLY2	108781	870	-22	50297	13144	0	1	0	0	50	24	3065679	2.972753e-01	1
KRT85	936407	213	42	191542	55862	0	2	1	0	50	12	3528793	2.974137e-01	1
SUGT1	307262	469	26	147923	34927	0	1	0	0	50	3	3159648	2.974992e-01	1
SNRPC	995432	242	24	63653	15847	0	1	0	0	50	10	2826490	2.976536e-01	1
SERGEF	645462	595	17	176596	49343	0	2	0	0	50	10	2839846	2.976657e-01	1
PLEKHF2	385365	347	60	94499	25387	0	1	0	0	50	6	2798082	2.976860e-01	1
KLF14	241201	399	35	114003	40863	0	1	0	0	50	3	2801898	2.979349e-01	1
FGF13	14292	NaN	-5	127624	32807	0	2	0	0	50	17	2830889	2.980027e-01	1
NAPB	188695	688	-19	120946	28037	0	2	0	0	50	23	3399791	2.986073e-01	1
XRRA1	743843	365	29	302418	86655	0	2	0	0	50	4	2880073	2.987584e-01	1
UGT2B11	18988	929	1	203520	52788	0	3	1	0	26	12	1533131	2.987832e-01	1
OR4C13	11675	1171	-40	115222	33284	0	3	0	0	50	41	3129650	2.988890e-01	1
ANKRD42	308108	414	18	154018	37736	0	3	1	0	12	3	858123	2.991136e-01	1
GCK	1321842	282	62	191436	52152	0	3	0	0	50	11	2476425	2.993418e-01	1
SIAH2	348288	544	27	118826	36835	0	1	0	0	50	7	3135798	2.995144e-01	1
ZCCHC2	164923	286	44	435501	135150	0	3	0	0	50	5	3113538	2.997368e-01	1
PEX5L	307645	761	5	242952	65031	0	3	1	0	50	20	3597110	2.997560e-01	1
C2orf61	738157	206	39	97997	26977	0	1	0	0	50	7	2960527	2.997583e-01	1
ADH6	167884	786	-3	144690	40386	0	2	0	0	50	17	3204115	2.998287e-01	1
PAX2	1089188	481	19	181790	47965	0	1	0	0	50	9	2581524	2.999399e-01	1
ANKRA2	403014	289	42	121317	32913	0	1	0	0	50	5	3233901	3.000350e-01	1
CEP152	418237	340	6	650098	155555	0	5	1	0	50	9	3322199	3.000817e-01	1
BCDIN3D	1291800	231	45	108862	31853	0	1	0	0	50	12	3977332	3.000932e-01	1
NLRP7	840563	573	-15	392571	108915	0	4	1	0	50	19	3203267	3.002256e-01	1
RORB	95756	913	-21	180359	44785	0	2	1	0	50	27	3113061	3.002490e-01	1
KATNAL2	120136	561	12	183062	48601	0	1	0	0	50	16	3372072	3.003341e-01	1
OR6C4	1393447	546	-13	113632	33920	0	1	0	0	50	19	2478280	3.003568e-01	1
TTC32	479338	390	9	59360	14416	0	1	0	0	50	20	3939278	3.005682e-01	1
RHOH	486675	348	48	70437	21147	0	1	0	0	50	11	3064248	3.005726e-01	1
C6orf118	31222	466	-31	180518	49078	0	5	2	0	24	11	1058463	3.005964e-01	1
BMP15	15214	NaN	27	146068	42665	0	1	0	0	50	26	3141946	3.006487e-01	1
ADAD1	227942	612	-14	224190	58353	0	2	0	0	50	20	2710632	3.006802e-01	1
KRTAP9-3	996799	468	-7	61003	15635	0	1	0	0	50	12	2551950	3.007029e-01	1
TPR	271754	338	-19	922624	237122	0	5	0	0	32	6	2284777	3.011864e-01	1
OSBPL11	269912	188	31	288267	76161	0	2	0	0	50	14	3046016	3.012306e-01	1
TRIM49	151171	1107	-28	177073	42824	0	3	1	0	50	49	4169033	3.012714e-01	1
STRBP	341358	431	29	259700	71497	0	1	0	0	50	10	3641842	3.014801e-01	1
CDC20B	222731	430	2	200234	54802	0	2	0	0	50	11	3294957	3.015535e-01	1
EXOSC9	324357	506	29	178716	46905	0	1	1	0	42	9	2404716	3.015959e-01	1
TRIM38	392745	685	34	178504	46958	0	2	0	0	50	10	2732362	3.016260e-01	1
GC	17296	933	-6	185023	49184	0	2	0	0	50	25	3142688	3.016415e-01	1
ADAMTS15	686411	396	0	347786	110293	0	3	1	0	50	6	2740630	3.017123e-01	1
THEM4	966708	212	36	93757	24380	0	1	0	0	50	6	2719695	3.020548e-01	1
CHST1	160913	609	18	148400	48760	0	2	0	0	50	10	2330039	3.020658e-01	1
BCAT1	252342	905	2	156138	42930	0	1	0	0	50	22	3784041	3.023603e-01	1
GPSM3	2119974	392	28	59996	19345	0	1	0	0	50	15	3539393	3.024122e-01	1
TRIM39	2043435	430	32	195199	56816	0	2	0	0	50	10	2841383	3.027633e-01	1
SLC22A6	2447828	398	48	208396	66356	0	2	1	0	50	6	2452681	3.028925e-01	1
DPYSL4	147055	416	-6	218519	63070	0	2	0	0	50	9	3225527	3.029366e-01	1
FKBP7	170323	555	37	87344	20935	0	1	0	0	50	7	2722769	3.029755e-01	1
NIPAL4	266195	1087	41	171508	54431	0	2	0	0	50	10	2674221	3.030130e-01	1
ARHGEF35	NaN	NaN	NaN	181419	50562	0	2	0	0	50	26	5952854	3.032037e-01	1
ZNF711	90533	NaN	1	295051	72875	0	4	0	0	50	16	2837355	3.032992e-01	1
DDR2	322980	293	9	329819	88669	0	2	1	0	50	13	3363062	3.034136e-01	1
ZBTB39	2065204	199	34	265583	75154	0	2	0	0	50	5	2782447	3.036196e-01	1
IL33	355118	432	5	108226	25175	0	1	0	0	39	2	1963915	3.037866e-01	1
OR52N5	139577	922	2	119409	36252	0	1	0	0	50	19	2547816	3.042493e-01	1
NECAB2	494952	460	3	150520	42029	0	2	1	0	13	3	745180	3.042728e-01	1
SERPINA9	278548	858	13	163452	47064	0	2	0	0	50	10	2475365	3.043711e-01	1
CA11	1597109	242	31	123808	38213	0	1	0	0	50	4	3093875	3.044467e-01	1
PGBD2	113516	547	-2	223713	60420	0	2	0	0	50	26	3584761	3.044819e-01	1
DLGAP1	368461	215	24	374445	106848	0	4	0	0	38	6	2319969	3.045390e-01	1
DMP1	500313	623	-7	202301	46057	0	2	1	0	50	18	2611787	3.045824e-01	1
SPATA20	1532661	200	20	303955	89570	0	3	0	0	50	9	3363751	3.046918e-01	1
HESX1	454806	389	37	72398	18232	0	1	0	0	50	12	3181272	3.047100e-01	1
AKT1S1	1673246	205	37	93492	31641	0	1	0	0	50	7	3136010	3.049494e-01	1
ITIH1	1193949	272	49	351496	97202	0	2	2	0	50	12	3351561	3.050326e-01	1
TAS2R19	365490	676	-2	110028	32913	0	2	0	0	50	21	2657526	3.051714e-01	1
POPDC2	288657	595	42	133825	42188	0	2	0	0	50	15	2774921	3.053430e-01	1
BTN1A1	426020	498	34	197160	58353	0	1	1	0	50	11	2706392	3.054864e-01	1
KIF4B	516166	461	38	463909	125186	0	5	1	0	50	18	3851033	3.055272e-01	1
SSTR4	199022	554	-50	137906	48283	0	3	0	0	50	27	3065255	3.055973e-01	1
PLAT	580110	382	45	219261	57558	0	1	0	0	50	10	3172262	3.056368e-01	1
MYBPC3	1189866	245	45	489190	139814	0	3	1	0	50	16	4200515	3.057203e-01	1
IMPAD1	137667	562	-5	134249	40015	0	2	0	0	50	17	3032024	3.057326e-01	1
OR2T10	116628	850	-20	115805	33337	0	2	0	0	50	21	2908640	3.058088e-01	1
SSR4	2103463	NaN	30	67522	19292	0	1	0	0	50	12	3116983	3.058246e-01	1
PRR11	834161	507	4	138118	39803	0	1	0	0	50	15	2518136	3.058256e-01	1
C6orf89	836025	244	43	137906	35881	0	1	0	0	50	5	3446696	3.061728e-01	1
CMTM3	777342	214	9	69377	21094	0	1	0	0	50	13	3197702	3.062630e-01	1
IL22	383435	623	12	69801	18921	0	1	0	0	50	11	2978123	3.064220e-01	1
THAP6	461415	491	19	87768	21147	0	1	0	0	50	9	3044214	3.066069e-01	1
GJC3	1584669	391	36	102237	31959	0	1	1	0	50	5	2816420	3.067121e-01	1
CDK6	697669	464	26	124285	35510	0	2	1	0	24	6	1409429	3.068026e-01	1
CALCRL	61297	453	1	183327	44679	0	3	1	0	50	14	2609190	3.068173e-01	1
FAM114A1	370538	352	63	217883	59413	0	2	0	0	50	9	3097532	3.068452e-01	1
CLIP4	383097	497	32	271519	74783	0	2	1	0	50	13	2657791	3.069127e-01	1
MAGEB1	74310	NaN	16	129214	37418	0	2	1	0	50	18	3043843	3.069224e-01	1
KLRB1	264317	618	7	88881	22260	0	1	0	0	50	17	3321139	3.069911e-01	1
SALL1	332955	935	-42	487706	145909	0	8	3	0	50	21	2324474	3.070204e-01	1
RUNDC1	1507064	201	26	224826	71232	0	2	0	0	50	7	2622917	3.070779e-01	1
PRDM1	162338	278	44	311746	87821	0	1	0	0	50	5	2941977	3.071517e-01	1
ACER3	279729	351	36	107537	26659	0	1	0	0	50	5	2742008	3.072079e-01	1
ZNF500	706891	195	33	178133	54484	0	1	1	0	50	13	2901591	3.072153e-01	1
MORN5	220092	528	30	65349	14787	0	1	0	0	50	13	3006319	3.073679e-01	1
BUD13	419339	326	36	236327	65455	0	1	0	0	50	9	3149419	3.075723e-01	1
MAP7D3	314502	NaN	20	345295	87344	0	2	3	0	29	7	1486862	3.076279e-01	1
NDUFS8	1263224	251	47	81673	22790	0	1	0	0	50	11	3668342	3.076345e-01	1
CA5A	612550	133	27	117872	32224	0	1	0	0	50	4	2883624	3.081556e-01	1
KCND1	834590	NaN	41	236857	75419	0	2	0	0	50	8	3232576	3.082822e-01	1
BARD1	310874	948	11	298019	79447	0	4	0	0	50	19	3441131	3.083339e-01	1
CRB1	212549	428	-23	537632	140503	0	5	0	0	37	24	3221711	3.083416e-01	1
PLS1	435882	406	28	246980	63070	0	2	0	0	50	11	3801955	3.084139e-01	1
MYT1L	54881	901	-24	463803	113844	0	9	3	0	36	28	2174060	3.087240e-01	1
HTR7	98852	510	-4	179511	52152	0	3	0	0	50	23	3385269	3.087588e-01	1
CLEC17A	1022856	198	29	116070	29574	0	1	1	0	21	3	965819	3.088931e-01	1
CYP2F1	1016551	354	11	185447	54961	0	1	0	0	50	8	2145705	3.088964e-01	1
EPS8L2	1788356	193	48	277561	76691	0	1	0	0	50	6	2852036	3.090617e-01	1
SPANXN3	4577	NaN	-29	55544	13462	0	2	1	0	5	15	565828	3.091137e-01	1
LARP1	549658	179	27	390981	107325	0	3	0	0	37	6	2853626	3.091665e-01	1
LMX1A	292562	797	-13	148612	39167	0	3	0	0	50	21	2542198	3.093638e-01	1
CRISP1	70111	1258	-4	100170	23532	0	2	1	0	36	14	1843658	3.097510e-01	1
ADAMTS16	89385	683	-23	468679	129638	0	5	2	0	50	30	3413041	3.097625e-01	1
STARD4	181104	636	26	81355	20087	0	1	0	0	50	11	2897669	3.100488e-01	1
SIGLEC12	360870	583	-4	230179	70490	0	2	0	0	50	5	2410599	3.103199e-01	1
ACTR6	184664	650	9	158417	37630	0	1	0	0	50	21	3558049	3.103925e-01	1
DEGS2	405420	237	39	118720	37418	0	1	0	0	50	4	2753615	3.104534e-01	1
KCNK9	62115	562	5	139496	40651	0	2	0	0	50	20	3766286	3.107682e-01	1
OR51G1	65798	1006	-15	116494	36782	0	2	0	0	50	23	3141999	3.108667e-01	1
DUSP2	850399	251	48	113420	39061	0	1	0	0	50	7	3630447	3.109456e-01	1
PPP2R3B	NaN	NaN	NaN	220480	61904	0	1	0	0	50	26	5964196	3.110287e-01	1
CSF3R	581032	347	31	355206	83793	0	2	1	0	50	5	3774448	3.111602e-01	1
GPIHBP1	1104860	446	20	69960	20511	0	1	0	0	50	12	3375199	3.115011e-01	1
EPHA3	27204	NaN	-18	381494	101866	0	7	2	0	26	24	1870211	3.115097e-01	1
FYB	171734	367	-6	322452	84906	0	3	0	0	50	16	3047712	3.117204e-01	1
GRPEL1	459652	426	70	83316	22896	0	1	0	0	50	8	2876946	3.119233e-01	1
PTPRCAP	1392213	215	53	73034	26659	0	1	0	0	50	6	2300942	3.119947e-01	1
CRYGC	327858	440	13	67575	17808	0	2	1	0	11	2	496398	3.121143e-01	1
IL3	365169	484	35	59307	16536	0	1	0	0	50	14	2700191	3.123149e-01	1
OR5L2	4183	1091	-36	113314	35510	0	5	1	0	14	13	579926	3.123556e-01	1
CXXC4	18498	982	18	73723	22154	0	1	0	0	50	17	3307942	3.123830e-01	1
ADRB3	672861	356	25	141510	54219	0	1	0	0	50	3	3202737	3.127106e-01	1
TMEM207	163494	373	9	56180	16801	0	1	0	0	50	16	3098221	3.127586e-01	1
CLEC1B	305376	565	19	91584	21624	0	1	0	0	50	12	3895023	3.127745e-01	1
GGT5	729749	200	28	217035	70437	0	2	0	0	50	8	2975526	3.127992e-01	1
MKNK1	608423	266	25	181631	48283	0	1	0	0	50	12	2835712	3.128300e-01	1
PMVK	1695232	224	37	73935	20670	0	1	0	0	50	13	3599548	3.128651e-01	1
ADAM2	12694	576	-2	294415	69695	0	4	0	0	50	28	4207776	3.129492e-01	1
